continent,country_clean,ISO_A,year,sector,age_group,indicator,avg_m,avg_f,gap_pct,gap_abs,HDI_2023
Africa,"South Africa",ZAF_A,2019,Other,"Adults (25-54)","Labour Force",939.0159039999999,755.7146413333332,24.42965345277566,183.30126266666662,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Youth (15-24)","Labour Force",569.2140808823531,456.7425823529411,24.848665780059864,112.47149852941179,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Senior (55+)","Labour Force",76.75199666666667,63.00671111111111,19.952441480229748,13.745285555555563,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Child (<15)","Labour Force",1783.3674733333332,1436.6283933333336,22.69110013749845,346.7390799999999,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Adults (25-54)","Labour Force",920.3282240000001,743.5017026666667,22.941722065146752,176.82652133333335,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Youth (15-24)","Labour Force",561.562562254902,449.50091176470596,22.897937997838902,112.061650490196,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Senior (55+)","Labour Force",73.97988333333333,61.70622000000001,22.028572585474016,12.273663333333332,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Child (<15)","Labour Force",1763.8639866666667,1415.3796533333332,21.744461702414206,348.48433333333344,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Adults (25-54)","Labour Force",905.9866706666666,728.8299613333334,22.009743647818986,177.1567093333333,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Youth (15-24)","Labour Force",560.4943852941176,443.09771666666654,25.53774497837295,117.39666862745109,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Senior (55+)","Labour Force",73.41328666666666,58.377959999999995,21.874811548357066,15.035326666666668,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Child (<15)","Labour Force",1729.4776333333334,1375.4206666666664,24.163967086480486,354.05696666666665,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Adults (25-54)","Labour Force",888.3800986666668,710.7961906666667,23.90763637595112,177.58390799999998,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Youth (15-24)","Labour Force",545.8041599999999,431.0598099999999,24.540965742795017,114.7443500000001,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Senior (55+)","Labour Force",69.21544999999999,54.100138888888885,24.17792740701924,15.115311111111108,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Child (<15)","Labour Force",1680.4463,1347.3618733333333,21.499269764790075,333.0844266666666,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Adults (25-54)","Labour Force",860.8230546666666,693.3476186666667,21.278198312991456,167.47543599999992,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Youth (15-24)","Labour Force",534.3299049999999,431.0845955882352,18.449516741504965,103.24530941176474,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Senior (55+)","Labour Force",66.38356000000002,53.41778333333333,22.859337203886614,12.96577666666667,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Child (<15)","Labour Force",1605.5176933333332,1290.0748533333333,19.82756670835598,315.44284,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Adults (25-54)","Labour Force",822.7451519999998,663.8869493333333,19.246737113914644,158.85820266666673,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Youth (15-24)","Labour Force",508.76887000000005,406.2418016666667,21.161111943242712,102.52706833333336,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Senior (55+)","Labour Force",65.06206333333333,51.33452666666666,24.24419986555854,13.727536666666662,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Child (<15)","Labour Force",1568.4403133333333,1263.7013933333333,20.16124970619451,304.73892000000006,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Adults (25-54)","Labour Force",803.2487480000002,650.0800919999999,19.1110436810822,153.16865600000023,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Youth (15-24)","Labour Force",499.13011500000005,408.22208235294113,17.115106836400525,90.90803264705889,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Senior (55+)","Labour Force",61.847789999999996,47.42583888888889,27.349808402050133,14.421951111111113,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Child (<15)","Labour Participation Rate",61.414,49.016,20.18757937929463,12.398000000000003,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Adults (25-54)","Labour Participation Rate",80.15554545454546,67.89581818181817,15.29492089811743,12.25972727272729,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Youth (15-24)","Labour Participation Rate",32.8378,27.3564,16.692348452088755,5.481400000000001,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Senior (55+)","Labour Participation Rate",31.687285714285714,22.38857142857143,29.345253391400778,9.298714285714283,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Child (<15)","Labour Participation Rate",60.344,47.071,21.995558796234924,13.273000000000003,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Adults (25-54)","Labour Participation Rate",79.0040909090909,66.14463636363638,16.2769476839519,12.859454545454525,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Youth (15-24)","Labour Participation Rate",32.24720000000001,25.851599999999998,19.833039767793817,6.395600000000009,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Senior (55+)","Labour Participation Rate",30.873285714285714,19.583,36.56975748798083,11.290285714285716,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Child (<15)","Labour Participation Rate",59.126,45.354,23.292629300138685,13.771999999999998,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Adults (25-54)","Labour Participation Rate",78.95209090909093,64.03372727272726,18.89546364711399,14.918363636363665,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Youth (15-24)","Labour Participation Rate",29.1228,23.554,19.121787740189827,5.568800000000003,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Senior (55+)","Labour Participation Rate",31.36785714285714,20.36528571428571,35.07594216099283,11.002571428571429,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Child (<15)","Labour Participation Rate",57.438,44.078,23.259862808593613,13.36,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Adults (25-54)","Labour Participation Rate",76.62054545454545,62.2109090909091,18.806491494092477,14.409636363636352,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Youth (15-24)","Labour Participation Rate",28.3024,22.4284,20.754423653117755,5.873999999999999,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Senior (55+)","Labour Participation Rate",32.426857142857145,21.000857142857143,35.236223941353735,11.426000000000002,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Child (<15)","Labour Participation Rate",62.483,48.494,22.38848966919002,13.988999999999997,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Adults (25-54)","Labour Participation Rate",82.16018181818181,67.6590909090909,17.649779477340267,14.501090909090905,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Youth (15-24)","Labour Participation Rate",32.9328,26.122200000000003,20.680294417723356,6.810599999999997,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Senior (55+)","Labour Participation Rate",34.97342857142857,22.491999999999997,35.6883184785184,12.481428571428573,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Child (<15)","Labour Participation Rate",62.346,48.423,22.331825618323542,13.922999999999995,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Adults (25-54)","Labour Participation Rate",82.07181818181817,67.57400000000001,17.6647946920103,14.497818181818161,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Youth (15-24)","Labour Participation Rate",32.9632,25.96,21.245510144646147,7.0032,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Senior (55+)","Labour Participation Rate",35.026428571428575,23.020142857142854,34.27779024002285,12.00628571428572,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Child (<15)","Labour Participation Rate",62.656,48.525,22.553306945863127,14.131,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Adults (25-54)","Labour Participation Rate",82.361,67.35345454545454,18.22166493187973,15.007545454545465,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Youth (15-24)","Labour Participation Rate",33.7588,26.8988,20.32062751045653,6.859999999999999,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Senior (55+)","Labour Participation Rate",35.56314285714286,22.350571428571424,37.152429079866,13.212571428571433,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Child (<15)","Labour Participation Rate",62.267,47.649,23.476319719915846,14.618000000000002,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Adults (25-54)","Labour Participation Rate",81.96581818181818,66.3799090909091,19.015132693894564,15.585909090909084,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Youth (15-24)","Labour Participation Rate",33.8784,26.351599999999998,22.217105884575428,7.5268000000000015,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Senior (55+)","Labour Participation Rate",34.44271428571429,21.298714285714286,38.161916888912856,13.144000000000002,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Child (<15)","Labour Participation Rate",62.044,47.637,23.220617626200756,14.406999999999996,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Adults (25-54)","Labour Participation Rate",81.67836363636364,65.98290909090909,19.216171635528276,15.695454545454552,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Youth (15-24)","Labour Participation Rate",33.98700000000001,26.536399999999997,21.921911319033775,7.450600000000012,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Senior (55+)","Labour Participation Rate",34.48157142857143,21.885857142857144,36.528829063972054,12.595714285714283,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Child (<15)","Labour Participation Rate",60.751,46.393,23.634178861253307,14.357999999999997,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Adults (25-54)","Labour Participation Rate",80.52872727272728,64.42063636363636,20.00291256875018,16.10809090909092,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Youth (15-24)","Labour Participation Rate",32.534600000000005,25.605200000000007,21.298555998844297,6.929399999999998,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Senior (55+)","Labour Participation Rate",34.607142857142854,21.571142857142856,37.668524251805984,13.035999999999998,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Child (<15)","Labour Participation Rate",60.526,46.167,23.723688993159968,14.359000000000002,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Adults (25-54)","Labour Participation Rate",80.40245454545456,63.94163636363637,20.47302943035435,16.46081818181819,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Youth (15-24)","Labour Participation Rate",32.621,26.097400000000004,19.998160694031444,6.523599999999998,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Senior (55+)","Labour Participation Rate",34.01971428571428,20.47957142857143,39.800871763431275,13.54014285714285,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Child (<15)",Employment,9327.99,7409.458,20.56747487936844,1918.5320000000002,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Adults (25-54)",Employment,2939.870636363636,2316.012272727273,21.22060596543873,623.8583636363633,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Youth (15-24)",Employment,2131.2972,1672.9618000000003,21.50499705062249,458.3353999999997,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Senior (55+)",Employment,417.2682857142857,381.33471428571426,8.611622943512193,35.93357142857144,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Child (<15)",Employment,8824.098,6911.975,21.66933096164616,1912.1229999999996,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Adults (25-54)",Employment,2784.5577272727273,2192.0926363636368,21.276811218755633,592.4650909090906,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Youth (15-24)",Employment,2016.7948000000001,1550.8328000000004,23.104085750320248,465.96199999999976,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Senior (55+)",Employment,389.10128571428567,319.8985714285714,17.7852700123251,69.20271428571425,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Child (<15)",Employment,8427.152,6456.415,23.38556371120398,1970.737,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Adults (25-54)",Employment,2680.018181818182,2045.2210000000005,23.68630131410233,634.7971818181813,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Youth (15-24)",Employment,1881.1426,1419.7952,24.524849950237684,461.3473999999999,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Senior (55+)",Employment,386.4244285714286,330.05657142857143,14.587032541199157,56.36785714285719,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Child (<15)",Employment,8568.71,6685.16,21.981721869452922,1883.5499999999993,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Adults (25-54)",Employment,2714.2140909090913,2112.3985454545455,22.17273675905851,601.8155454545458,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Youth (15-24)",Employment,1928.3097999999998,1481.5408,23.168943081656266,446.7689999999998,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Senior (55+)",Employment,392.6884285714286,338.29585714285713,13.851330334954762,54.39257142857144,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Child (<15)",Employment,9283.878,7287.102,21.50799482716167,1996.7760000000007,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Adults (25-54)",Employment,2912.9406363636367,2290.056090909091,21.38335871588933,622.8845454545458,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Youth (15-24)",Employment,2140.1928,1646.5516000000002,23.065267764661186,493.64119999999957,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Senior (55+)",Employment,417.92357142857145,357.0798571428571,14.558574448848313,60.84371428571433,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Child (<15)",Employment,9305.552,7304.213,21.50693478473926,2001.339,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Adults (25-54)",Employment,2909.0291818181827,2290.5539999999996,21.26053549698761,618.475181818183,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Youth (15-24)",Employment,2169.4706000000006,1661.0914,23.433329771788582,508.37920000000054,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Senior (55+)",Employment,411.33628571428574,354.7474285714285,13.757321954855176,56.58885714285725,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Child (<15)",Employment,9183.135,7180.662,21.805984557561224,2002.473,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Adults (25-54)",Employment,2857.2302727272727,2251.295727272727,21.207060251261133,605.9345454545455,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Youth (15-24)",Employment,2160.3226000000004,1651.5158,23.5523527828668,508.8068000000005,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Senior (55+)",Employment,409.6135714285714,333.00642857142856,18.7022960665017,76.60714285714283,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Child (<15)",Employment,9021.826,6945.752,23.01168300075837,2076.0739999999987,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Adults (25-54)",Employment,2816.8667272727275,2186.5182727272727,22.377645645868174,630.3484545454548,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Youth (15-24)",Employment,2130.4660000000003,1593.9608,25.182528141730504,536.5052000000003,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Senior (55+)",Employment,378.7898571428571,311.60900000000004,17.735653654928893,67.18085714285706,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Child (<15)",Employment,8965.996,6962.356,22.347098972607167,2003.6399999999994,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Adults (25-54)",Employment,2791.6606363636356,2178.990090909091,21.94645500509681,612.6705454545445,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Youth (15-24)",Employment,2136.7324,1621.7962000000002,24.099236759830088,514.9361999999996,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Senior (55+)",Employment,370.9808571428572,307.2341428571429,17.18328939575627,63.74671428571429,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Child (<15)",Employment,8608.246,6708.602,22.067724365683784,1899.6439999999993,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Adults (25-54)",Employment,2685.523818181818,2104.264545454545,21.644167472728036,581.2592727272731,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Youth (15-24)",Employment,2030.5649999999998,1559.5171999999998,23.197868573525106,471.04780000000005,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Senior (55+)",Employment,367.33671428571427,292.5911428571429,20.34797190744029,74.74557142857134,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Child (<15)",Employment,8422.918,6603.664,21.598856833225728,1819.254,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Adults (25-54)",Employment,2630.8399090909093,2077.9734545454544,21.014826962104994,552.8664545454549,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Youth (15-24)",Employment,1995.1345999999999,1543.1817999999998,22.65274733845025,451.9528,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Senior (55+)",Employment,346.3362857142858,270.3857142857143,21.929718184720564,75.9505714285715,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Child (<15)",Unemployment,3995.596,3916.451,1.9808058672598525,79.14499999999998,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Adults (25-54)",Unemployment,1190.3754545454549,1175.9102727272727,1.215178098888613,14.465181818182145,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Youth (15-24)",Unemployment,1157.399,1133.5004,2.064854039099739,23.898599999999988,0.741
Africa,"South Africa",ZAF_A,2023,Other,"Senior (55+)",Unemployment,50.79685714285715,39.17485714285714,22.87936823987987,11.622000000000007,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Child (<15)",Unemployment,4056.945,3787.856,6.63279881782967,269.08899999999994,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Adults (25-54)",Unemployment,1209.259272727273,1138.8371818181818,5.823572537117406,70.42209090909114,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Youth (15-24)",Unemployment,1169.1226,1091.9574000000002,6.6002658745968725,77.16519999999969,0.741
Africa,"South Africa",ZAF_A,2022,Other,"Senior (55+)",Unemployment,57.35028571428571,39.67714285714286,30.816137421161173,17.67314285714285,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Child (<15)",Unemployment,3986.563,3683.003,7.61457927543099,303.55999999999995,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Adults (25-54)",Unemployment,1211.8308181818181,1116.1807272727272,7.893023471098094,95.65009090909098,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Youth (15-24)",Unemployment,1106.7626,1044.4284,5.632120203555849,62.33420000000001,0.741
Africa,"South Africa",ZAF_A,2021,Other,"Senior (55+)",Unemployment,56.96614285714287,36.92014285714286,35.18932298131975,20.046000000000014,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Child (<15)",Unemployment,3289.92,3006.502,8.614738352300364,283.4180000000001,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Adults (25-54)",Unemployment,984.6706363636367,902.4760000000001,8.347424339490745,82.19463636363662,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Youth (15-24)",Unemployment,932.8362,863.9201999999999,7.387792197601257,68.91600000000005,0.741
Africa,"South Africa",ZAF_A,2020,Other,"Senior (55+)",Unemployment,54.453857142857146,31.10685714285714,42.874832426930276,23.347000000000005,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Child (<15)",Unemployment,3396.568,3198.324,5.83659741244692,198.24400000000014,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Adults (25-54)",Unemployment,991.5905454545452,944.2388181818183,4.77533065334149,47.351727272726976,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Youth (15-24)",Unemployment,1007.052,950.4734000000001,5.618240170318905,56.57859999999994,0.741
Africa,"South Africa",ZAF_A,2019,Other,"Senior (55+)",Unemployment,50.709,28.291285714285717,44.2085513137989,22.417714285714286,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Child (<15)",Unemployment,3124.182,2989.944,4.296740714849514,134.23799999999983,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Adults (25-54)",Unemployment,911.560727272727,881.8531818181817,3.2589760139652446,29.70754545454531,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Youth (15-24)",Unemployment,929.5463999999998,889.9144000000002,4.263584905497952,39.63199999999961,0.741
Africa,"South Africa",ZAF_A,2018,Other,"Senior (55+)",Unemployment,45.04414285714286,29.451,34.61747048133736,15.593142857142858,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Child (<15)",Unemployment,3093.785,2969.458,4.018605042043961,124.32699999999977,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Adults (25-54)",Unemployment,897.3869999999998,863.2666363636364,3.8021905416908695,34.120363636363436,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Youth (15-24)",Unemployment,932.1982,903.7944000000001,3.046970054222367,28.403799999999933,0.741
Africa,"South Africa",ZAF_A,2017,Other,"Senior (55+)",Unemployment,41.54442857142857,27.94242857142857,32.74085230613697,13.601999999999997,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Child (<15)",Unemployment,2933.13,2834.682,3.356414478730923,98.44800000000032,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Adults (25-54)",Unemployment,837.9030000000001,822.2995454545454,1.862202969252374,15.603454545454724,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Youth (15-24)",Unemployment,902.6272000000001,873.7785999999999,3.1960703156297816,28.84860000000026,0.741
Africa,"South Africa",ZAF_A,2016,Other,"Senior (55+)",Unemployment,43.75142857142856,19.669285714285714,55.043100633448695,24.08214285714285,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Child (<15)",Unemployment,2708.013,2643.841,2.3697079740754576,64.17200000000003,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Adults (25-54)",Unemployment,767.8047272727273,764.4358181818181,0.43877160054427383,3.368909090909142,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Youth (15-24)",Unemployment,843.8430000000001,815.5698,3.350528475083645,28.273200000000088,0.741
Africa,"South Africa",ZAF_A,2015,Other,"Senior (55+)",Unemployment,38.13485714285714,22.188000000000006,41.81701030927834,15.946857142857137,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Child (<15)",Unemployment,2592.397,2483.329,4.207225976576881,109.06799999999976,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Adults (25-54)",Unemployment,736.041090909091,713.9212727272727,3.005242296255221,22.119818181818346,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Youth (15-24)",Unemployment,811.4,770.7698,5.007419275326589,40.630199999999945,0.741
Africa,"South Africa",ZAF_A,2014,Other,"Senior (55+)",Unemployment,30.498428571428573,20.528285714285715,32.690677271428505,9.970142857142857,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Child (<15)",Unemployment,2509.142,2383.208,5.019006497041608,125.93399999999974,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Adults (25-54)",Unemployment,704.4813636363637,674.4366363636364,4.2648008625300795,30.0447272727273,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Youth (15-24)",Unemployment,794.1446,762.1616,4.027352197572073,31.982999999999947,0.741
Africa,"South Africa",ZAF_A,2013,Other,"Senior (55+)",Unemployment,32.198142857142855,16.189714285714285,49.71848420716368,16.00842857142857,0.741
Asia,"United Arab Emirates",ARE_A,2023,Other,"Child (<15)","Labour Force",813.2803,212.50140000000002,76.2358025875779,600.7789,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2023,Other,"Adults (25-54)","Labour Force",428.8651999999999,117.14778000000001,75.17044314358735,311.7174199999999,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2023,Other,"Youth (15-24)","Labour Force",258.06498214285716,64.88663928571428,77.01453328823871,193.17834285714287,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2023,Other,"Senior (55+)","Labour Force",23.39528333333333,4.4579233333333335,85.53333133281481,18.93736,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2022,Other,"Child (<15)","Labour Force",562.3564666666667,185.02949999999998,57.986586092547256,377.3269666666667,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2022,Other,"Adults (25-54)","Labour Force",303.47170666666665,102.78588666666667,55.23061840976517,200.68582,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2022,Other,"Youth (15-24)","Labour Force",168.55105833333332,55.191258333333316,57.249950624736606,113.35980000000002,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2022,Other,"Senior (55+)","Labour Force",19.40835606060606,6.400766666666667,61.12928057177113,13.007589393939389,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2021,Other,"Child (<15)","Labour Force",841.5330416666666,243.51645833333333,67.6957087804235,598.0165833333332,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Adults (25-54)","Labour Force",452.4851166666666,134.34565833333335,67.22692485230178,318.1394583333333,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Youth (15-24)","Labour Force",258.0992113095238,75.33450297619048,66.77631268586543,182.76470833333332,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Senior (55+)","Labour Force",23.414937499999997,5.293861111111111,74.34462173889818,18.121076388888888,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Child (<15)","Labour Force",979.663275,219.594575,75.55540633968624,760.0686999999999,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Adults (25-54)","Labour Force",531.6226187500001,118.17933541666667,76.00986141102847,413.44328333333334,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Youth (15-24)","Labour Force",304.84247732843136,74.03255575980393,73.1319002208703,230.80992156862743,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Senior (55+)","Labour Force",24.481841666666664,4.20915,82.695469860959,20.272691666666667,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Child (<15)","Labour Force",790.6781666666665,172.93203333333332,77.11628260291901,617.7461333333333,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2017,Other,"Adults (25-54)","Labour Force",425.80223333333333,93.50058866666669,75.45276268367104,332.3016446666666,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2017,Other,"Youth (15-24)","Labour Force",246.1300946078432,56.941679901960775,74.44099106301641,189.1884147058824,0.9399999999999998
Asia,"United Arab Emirates",ARE_A,2017,Other,"Senior (55+)","Labour Force",24.991529166666666,4.55095,81.20178241976188,20.440579166666666,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Child (<15)","Labour Participation Rate",90.801,54.477,40.003964714045004,36.324000000000005,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Adults (25-54)","Labour Participation Rate",97.15590909090908,61.57936363636364,36.61799450742245,35.57654545454544,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Youth (15-24)","Labour Participation Rate",58.90559999999999,28.7506,51.19207681442851,30.154999999999994,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Senior (55+)","Labour Participation Rate",71.01628571428571,21.892,69.17326810349337,49.12428571428572,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Child (<15)","Labour Participation Rate",89.451,55.315,38.161675107041845,34.135999999999996,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Adults (25-54)","Labour Participation Rate",97.08372727272727,62.152,35.98103230482405,34.93172727272727,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Youth (15-24)","Labour Participation Rate",51.138999999999996,29.905800000000006,41.520561606601596,21.23319999999999,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Senior (55+)","Labour Participation Rate",65.07971428571429,18.455142857142857,71.64224972451368,46.62457142857143,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Child (<15)","Labour Participation Rate",90.276,52.567,41.770791794053785,37.708999999999996,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Adults (25-54)","Labour Participation Rate",97.2240909090909,58.76609090909091,39.55603970209403,38.45799999999999,0.94
